Motor, Weight (oz), Cells, kV, Propeller, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Minutes), Ah Flight time (Minutes), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Score = (Thrust*Time), Estimated System Weight (oz), Battery Capacity (Wh), Motor Resistance, I Max, P Max, Outside Diameter, Body Length, Total Shaft Length
BadAss 2814-1560Kv , 4.13, 2.9999999999999996, 1560.0, 10x5x3, 10.0, 5.0, 11.1, 12502, 59.55, 661.0, 9.068078668683812, 9.06801007556675, 5.259375, 59.2, 0.7956694402420574, 47.69242624810893, 34.963, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 4.0, 1560.0, 7x4-E, 7.0, 4.0, 14.8, 19274, 37.67, 557.5, 10.512645739910313, 10.51234404035041, 3.684375, 73.0, 0.6608744394618834, 38.73252914798206, 30.518475, 97.68, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 4.0, 1560.0, 7x5-E, 7.0, 5.0, 14.8, 18635, 45.82, 678.1, 8.642973012829966, 8.642514185945002, 3.54125, 88.2, 0.5222312343312195, 30.606928181684115, 30.518475, 97.68, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 4.0, 1560.0, 7x6-E, 7.0, 6.0, 14.8, 18521, 47.33, 700.4, 8.367789834380355, 8.366786393407986, 3.809375, 105.2, 0.5438856367789835, 31.876049400342666, 30.518475, 97.68, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 4.0, 1560.0, 7x7-E, 7.0, 7.0, 14.8, 17787, 56.29, 833.1, 7.034929780338495, 7.034997335228282, 3.6175, 117.9, 0.434221582042972, 25.448858480374508, 30.518475, 97.68, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 4.0, 1560.0, 8x4-E, 8.0, 4.0, 14.8, 17923, 53.93, 798.2, 7.3425206715109, 7.3428518449842395, 4.685, 67.9, 0.5869456276622399, 34.399709346028565, 30.518475, 97.68, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 4.0, 1560.0, 7x4x3, 7.0, 4.0, 14.8, 19371, 36.28, 536.9, 10.915999254982307, 10.915104740904079, 3.51875, 73.4, 0.65538275284038, 38.41067237846899, 30.518475, 97.68, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 6x4-E, 6.0, 4.0, 18.5, 25486, 33.18, 613.8, 9.042033235581624, 9.041591320072332, 2.9575, 96.5, 0.4818344737699577, 26.741813294232653, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 6x4.3E, 6.0, 4.3, 18.5, 24597, 43.44, 803.7, 6.905561776782381, 6.906077348066298, 4.208125, 100.2, 0.5235940027373398, 29.059467151922355, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 6x4.5-E, 6.0, 4.5, 18.5, 24879, 40.25, 744.5, 7.454667562122229, 7.453416149068323, 4.160625, 106.0, 0.5588482202820684, 31.016076225654796, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 6x5.5-E, 6.0, 5.5, 18.5, 24936, 39.67, 734.0, 7.561307901907357, 7.562389715149988, 3.11, 129.9, 0.42370572207084467, 23.51566757493188, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 6x6-E, 6.0, 6.0, 18.5, 24414, 45.26, 837.3, 6.628448584736654, 6.628369421122405, 3.17375, 138.7, 0.37904574226681, 21.037038695807958, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 7x4-E, 7.0, 4.0, 18.5, 22964, 61.65, 1140.6, 4.86586007364545, 4.866180048661801, 5.223125, 87.0, 0.4579278449938629, 25.41499539715939, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.0, 1560.0, 7x4x3, 7.0, 4.0, 18.5, 23507, 55.54, 1027.4, 5.4019855947050806, 5.401512423478574, 4.90125, 89.0, 0.4770537278567257, 26.476481896048277, 31.294503, 92.5, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 5x4.3E, 5.0, 4.3, 22.2, 30111, 37.63, 835.5, 7.174147217235189, 7.175126229072548, 3.36, 122.6, 0.4021543985637343, 24.105134649910234, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 5x4.5-E, 5.0, 4.5, 22.2, 29881, 40.99, 910.0, 6.5868131868131865, 6.586972432300561, 3.331875, 127.3, 0.36614010989010987, 21.946438186813186, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 5x4.6-E, 5.0, 4.6, 22.2, 29957, 39.32, 873.0, 6.865979381443299, 6.866734486266531, 3.525, 130.5, 0.40378006872852235, 24.202577319587625, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 6x4-E, 6.0, 4.0, 22.2, 29401, 45.69, 1014.4, 5.90891167192429, 5.909389363099147, 3.91125, 111.4, 0.3855727523659306, 23.11123077681388, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 6x4.3E, 6.0, 4.3, 22.2, 28140, 59.34, 1317.3, 4.550216351628331, 4.550050556117291, 5.600625, 114.6, 0.4251594169892963, 25.48405545433842, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 6x4.5-E, 6.0, 4.5, 22.2, 28709, 53.35, 1184.3, 5.061217596892679, 5.060918462980319, 5.589375, 122.3, 0.471956007768302, 28.28904310563202, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 6x5.5-E, 6.0, 5.5, 22.2, 28650, 53.89, 1196.4, 5.010030090270812, 5.010205975134533, 4.01, 149.2, 0.3351721832163156, 20.090220661985953, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1560Kv , 4.13, 5.999999999999999, 1560.0, 6x6-E, 6.0, 6.0, 22.2, 28081, 60.18, 1336.0, 4.486526946107785, 4.486540378863411, 4.06875, 159.6, 0.30454715568862273, 18.25455651197605, 35.703753, 99.9, 0.02, 65.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 2.9999999999999996, 1950.0, 7x4-E, 7.0, 4.0, 11.1, 18631, 42.58, 472.7, 12.680346943092871, 12.682010333489902, 3.43125, 70.6, 0.7258832240321558, 43.50944044848742, 35.033, 99.9, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 2.9999999999999996, 1950.0, 7x5-E, 7.0, 5.0, 11.1, 17974, 53.08, 589.2, 10.173116089613034, 10.173323285606632, 3.37625, 85.1, 0.5730227427019687, 34.34698319755601, 35.033, 99.9, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 2.9999999999999996, 1950.0, 7x6-E, 7.0, 6.0, 11.1, 17881, 54.74, 607.6, 9.865042791310072, 9.864815491413957, 3.578125, 101.6, 0.5888948321263989, 35.29835623765635, 35.033, 99.9, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 2.9999999999999996, 1950.0, 7x7-E, 7.0, 7.0, 11.1, 17100, 66.81, 741.6, 8.08252427184466, 8.082622361921867, 3.423125, 113.4, 0.46158643473570654, 27.667490898058254, 35.033, 99.9, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 2.9999999999999996, 1950.0, 8x4-E, 8.0, 4.0, 11.1, 17320, 63.15, 701.0, 8.550641940085592, 8.551068883610453, 4.42625, 65.6, 0.6314194008559201, 37.84727888730385, 35.033, 99.9, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 4.0, 1950.0, 6x4-E, 6.0, 4.0, 14.8, 25852, 43.52, 644.1, 9.099208197484863, 9.099264705882351, 3.10875, 97.9, 0.4826502095947834, 28.28716348393107, 30.588475, 97.68, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 4.0, 1950.0, 6x4.3E, 6.0, 4.3, 14.8, 24786, 58.34, 863.4, 6.788047255038221, 6.787795680493657, 4.435625, 100.9, 0.5137392865415799, 30.10923210562891, 30.588475, 97.68, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 4.0, 1950.0, 6x4.5-E, 6.0, 4.5, 14.8, 25060, 54.67, 809.2, 7.24270884824518, 7.243460764587525, 4.44375, 106.8, 0.549153484923381, 32.184787444389514, 30.588475, 97.68, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 4.0, 1950.0, 6x5.5-E, 6.0, 5.5, 14.8, 25186, 52.31, 774.2, 7.570136915525704, 7.570254253488816, 3.275, 131.2, 0.4230173081890984, 24.79219839834668, 30.588475, 97.68, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 4.0, 1950.0, 6x6-E, 6.0, 6.0, 14.8, 24620, 59.92, 886.8, 6.608930987821381, 6.608811748998665, 3.290625, 139.9, 0.3710673207036536, 21.747513531799733, 30.588475, 97.68, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 4.0, 1950.0, 7x4-E, 7.0, 4.0, 14.8, 23994, 72.56, 1073.9, 5.457491386535059, 5.4575523704520394, 5.506875, 90.9, 0.5127921594189403, 30.053722879225255, 30.588475, 97.68, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 5.0, 1950.0, 5x4.3E, 5.0, 4.3, 18.5, 31475, 53.25, 985.0, 5.634517766497462, 5.633802816901408, 3.7225, 128.2, 0.37791878172588833, 20.974492385786803, 31.364503, 92.5, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 5.0, 1950.0, 5x4.5-E, 5.0, 4.5, 18.5, 31195, 57.05, 1055.4, 5.258669698692438, 5.25854513584575, 3.68375, 132.9, 0.34903827932537423, 19.37162450255827, 31.364503, 92.5, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 5.0, 1950.0, 5x4.6-E, 5.0, 4.6, 18.5, 31227, 56.37, 1042.9, 5.3216991082558245, 5.321979776476849, 3.973125, 136.0, 0.3809689327835842, 21.143775769488922, 31.364503, 92.5, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-1950 , 4.2, 5.0, 1950.0, 6x4-E, 6.0, 4.0, 18.5, 30652, 63.72, 1178.9, 4.707778437526508, 4.708097928436912, 4.309375, 116.1, 0.36554203070659086, 20.287582704215794, 31.364503, 92.5, 0.013, 78.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 9x9-E, 9.0, 9.0, 11.1, 8016, 22.14, 245.7, 24.395604395604398, 24.390243902439025, 1.87, 68.3, 0.7610907610907611, 45.619780219780225, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 10x8-E, 10.0, 8.0, 11.1, 8013, 21.92, 243.3, 24.636251541307026, 24.635036496350363, 2.4975, 60.7, 1.0265104808877927, 61.5290382244143, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 10x10-E, 10.0, 10.0, 11.1, 7502, 28.43, 315.5, 18.998415213946117, 18.994020400984876, 2.08375, 71.0, 0.6604595879556261, 39.58794770206023, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x5.5-E, 11.0, 5.5, 11.1, 8109, 20.43, 226.7, 26.440229378032644, 26.431718061674008, 2.966875, 42.2, 1.3087229819144244, 78.4448555359506, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x7-E, 11.0, 7.0, 11.1, 7828, 24.29, 269.6, 22.232937685459937, 22.231370934540966, 3.1475, 51.9, 1.1674703264094954, 69.97817136498516, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x8-E, 11.0, 8.0, 11.1, 7608, 26.97, 299.4, 20.02004008016032, 20.02224694104561, 2.941875, 57.6, 0.9825901803607215, 58.896455410821645, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x8-F, 11.0, 8.0, 11.1, 7984, 22.31, 247.6, 24.208400646203554, 24.204392649036308, 2.918125, 60.5, 1.1785642164781907, 70.64313913570274, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x8.5-E, 11.0, 8.5, 11.1, 7495, 28.4, 315.2, 19.016497461928935, 19.014084507042256, 3.080625, 60.3, 0.9773556472081218, 58.58269749365483, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x10-E, 11.0, 10.0, 11.1, 7158, 32.2, 357.5, 16.766433566433566, 16.770186335403725, 2.654375, 67.8, 0.7424825174825175, 44.504402097902094, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 12x6-E, 12.0, 6.0, 11.1, 7678, 26.14, 290.1, 20.661840744570835, 20.657995409334355, 3.57125, 43.6, 1.2310410203378144, 73.7885987590486, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 12x6.5W-F2B, 12.0, 6.5, 11.1, 7104, 28.6, 317.5, 18.878740157480316, 18.881118881118883, 3.746875, 43.7, 1.1801181102362204, 70.73627952755906, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 12x8-E, 12.0, 8.0, 11.1, 7189, 31.81, 353.1, 16.97536108751062, 16.975793775542286, 3.245625, 54.5, 0.919180118946474, 55.09565632965166, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 12x10-E, 12.0, 10.0, 11.1, 6772, 36.32, 403.2, 14.866071428571429, 14.86784140969163, 3.156875, 64.1, 0.7829551091269842, 46.930329241071426, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x4-E, 13.0, 4.0, 11.1, 7910, 23.3, 258.6, 23.178654292343385, 23.175965665236053, 3.626875, 30.0, 1.4025038669760246, 84.06608178654291, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x4.5-F2B, 13.0, 4.5, 11.1, 7387, 25.07, 278.3, 21.53790873158462, 21.539688871160752, 3.66625, 31.5, 1.3173733381243262, 78.96335788717211, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x5.5-E, 13.0, 5.5, 11.1, 7532, 28.42, 315.5, 18.998415213946117, 19.00070372976777, 4.01125, 39.2, 1.271394611727417, 76.20739302694138, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x6.5-E, 13.0, 6.5, 11.1, 7010, 33.65, 373.5, 16.048192771084338, 16.047548291233284, 4.135625, 43.1, 1.1072623828647925, 66.36930722891567, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x6.5-F2B, 13.0, 6.5, 11.1, 6680, 32.77, 363.8, 16.476085761407365, 16.47848642050656, 3.8075, 41.1, 1.0465915338097855, 62.73269653655854, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x7-F, 13.0, 7.0, 11.1, 7226, 31.44, 349.0, 17.174785100286535, 17.17557251908397, 4.071875, 47.9, 1.1667263610315188, 69.93357808022924, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x8-E, 13.0, 8.0, 11.1, 6788, 36.58, 406.0, 14.763546798029557, 14.762165117550575, 4.08125, 51.4, 1.0052339901477831, 60.253725369458124, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 13x10-F, 13.0, 10.0, 11.1, 6645, 37.95, 421.2, 14.230769230769232, 14.229249011857707, 4.15125, 62.9, 0.9855769230769231, 59.07548076923077, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 14x6-E, 14.0, 6.0, 11.1, 7111, 32.55, 361.3, 16.59009133683919, 16.589861751152075, 4.455, 40.4, 1.2330473290893993, 73.90885690561859, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 14x7-E, 14.0, 7.0, 11.1, 6512, 38.92, 432.0, 13.875, 13.874614594039054, 4.525, 43.2, 1.047453703703704, 62.784375000000004, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 10x7x3, 10.0, 7.0, 11.1, 7588, 22.58, 250.7, 23.909054646988434, 23.91496899911426, 2.880625, 50.3, 1.149032708416434, 68.87302054248106, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x7x3, 11.0, 7.0, 11.1, 7233, 26.9, 298.6, 20.073677160080372, 20.074349442379184, 3.359375, 47.9, 1.125041862022773, 67.435009209645, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 11x8x3, 11.0, 8.0, 11.1, 7082, 29.12, 323.2, 18.54579207920792, 18.543956043956044, 3.40625, 53.7, 1.0539139851485149, 63.17160426980198, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 12x6x3, 12.0, 6.0, 11.1, 7039, 29.67, 329.4, 18.19672131147541, 18.200202224469162, 3.780625, 40.0, 1.1477307225258047, 68.79497950819673, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 2.9999999999999996, 870.0, 12x8x3, 12.0, 8.0, 11.1, 6287, 37.98, 421.6, 14.217267552182163, 14.218009478672986, 4.21125, 47.6, 0.9988733396584439, 59.87246797912713, 34.893, 99.9, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 8x8-E, 8.0, 8.0, 14.8, 10770, 24.02, 355.5, 16.486075949367088, 16.48626144879267, 2.12625, 81.6, 0.5981012658227849, 35.053518987341775, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 9x6-E, 9.0, 6.0, 14.8, 11128, 20.05, 296.7, 19.753286147623864, 19.75062344139651, 2.83375, 63.2, 0.9550893158072127, 55.97587462082913, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 9x7.5-E, 9.0, 7.5, 14.8, 10313, 29.35, 434.4, 13.491712707182321, 13.492333901192502, 3.04375, 73.2, 0.7006790976058932, 41.065400552486196, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 9x9-E, 9.0, 9.0, 14.8, 9934, 33.67, 498.3, 11.76158940397351, 11.761211761211761, 2.945, 84.7, 0.5910094320690347, 34.637880794701985, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x5-E, 10.0, 5.0, 14.8, 10777, 23.62, 349.5, 16.769098712446354, 16.76545300592718, 3.578125, 51.0, 1.0237839771101573, 60.00193133047211, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x5.8-F2B, 10.0, 5.8, 14.8, 10296, 24.49, 362.5, 16.167724137931035, 16.169865251122907, 3.68, 56.6, 1.0151724137931035, 59.497224827586216, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x6-E, 10.0, 6.0, 14.8, 10513, 27.01, 399.8, 14.659329664832416, 14.661236579044797, 3.75875, 59.7, 0.9401575787893947, 55.10075537768885, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x6-F, 10.0, 6.0, 14.8, 10942, 21.92, 324.4, 18.066584463625155, 18.065693430656932, 3.351875, 62.2, 1.0332536991368682, 60.556932799013566, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x7-E, 10.0, 7.0, 14.8, 10200, 30.57, 452.4, 12.954907161803714, 12.953876349362119, 3.75875, 67.6, 0.8308465959328029, 48.69425729442971, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x8-E, 10.0, 8.0, 14.8, 9934, 33.59, 497.1, 11.789981894990948, 11.789222983030664, 3.894375, 75.3, 0.7834188292094145, 45.91461074230538, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 11x5.5-E, 11.0, 5.5, 14.8, 10021, 32.3, 478.1, 12.258523321480862, 12.260061919504645, 4.715, 52.2, 0.9861953566199539, 57.79893746078226, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 11x7-E, 11.0, 7.0, 14.8, 9558, 37.53, 555.4, 10.552394670507743, 10.5515587529976, 4.845, 63.4, 0.8723442563917897, 51.12635217861001, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 11x8-F, 11.0, 8.0, 14.8, 9828, 34.21, 506.3, 11.575745605372308, 11.57556270096463, 4.578125, 74.5, 0.9042316808216472, 52.9952103495951, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 13x4-E, 13.0, 4.0, 14.8, 9672, 35.91, 531.5, 11.026904985888994, 11.027568922305765, 5.540625, 36.6, 1.042450611476952, 61.09594543744121, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 9x7x3, 9.0, 7.0, 14.8, 10005, 27.02, 399.9, 14.655663915978996, 14.65581051073279, 3.703125, 66.3, 0.9260127531882971, 54.27175543885972, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x5x3, 10.0, 5.0, 14.8, 10243, 24.41, 361.3, 16.221422640464986, 16.222859483818105, 3.829375, 48.5, 1.0598879047882646, 62.11791032383061, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 10x7x3, 10.0, 7.0, 14.8, 9409, 34.06, 504.1, 11.626264630033724, 11.626541397533762, 4.55125, 62.4, 0.9028466574092441, 52.91403689744098, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 4.0, 870.0, 11x7x3, 11.0, 7.0, 14.8, 8850, 39.6, 586.1, 9.999658761303532, 10.0, 5.068125, 58.7, 0.8647201842688961, 50.67952055963147, 30.448475, 97.68, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 5.0, 870.0, 8x6-E, 8.0, 6.0, 18.5, 13430, 27.59, 510.4, 10.873824451410659, 10.873504893077202, 3.321875, 76.3, 0.650837578369906, 36.121485599529784, 31.224503, 92.5, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 5.0, 870.0, 8x8-E, 8.0, 8.0, 18.5, 12735, 34.88, 645.3, 8.600650860065087, 8.60091743119266, 3.04, 96.5, 0.47109871377653806, 26.145978614597865, 31.224503, 92.5, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 5.0, 870.0, 9x4.5-E, 9.0, 4.5, 18.5, 13648, 25.15, 465.3, 11.927788523533204, 11.928429423459246, 4.250625, 58.2, 0.9135235332043844, 50.70055609284333, 31.224503, 92.5, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 5.0, 870.0, 9x5-F, 9.0, 5.0, 18.5, 14043, 20.79, 384.5, 14.434330299089726, 14.43001443001443, 3.47625, 66.5, 0.9040962288686606, 50.17734070221066, 31.224503, 92.5, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 5.0, 870.0, 9x6-E, 9.0, 6.0, 18.5, 13222, 29.71, 549.6, 10.09825327510917, 10.097610232245035, 4.093125, 75.1, 0.7447461790393012, 41.33341293668122, 31.224503, 92.5, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
BadAss 2814-870 , 4.06, 5.0, 870.0, 10x5-E, 10.0, 5.0, 18.5, 12708, 35.1, 649.3, 8.547666718004004, 8.547008547008547, 5.0475, 60.2, 0.7773756352995536, 43.14434775912522, 31.224503, 92.5, 0.051, 40.0, -1.0, 1.402, 1.339, 2.185
