Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
Cobra C-4120/20 ,5,480,15,8,18.5,7108,65.439999999999998,1210.5999999999999,594.74640699999998,13.76125,53.799999999999997,1.13673,2.9787499999999998
Cobra C-4120/20 ,6,480,13,6.5,22.199999999999999,8656,61.579999999999998,1367,526.70080499999995,13.74375,53.299999999999997,1.005395,2.9787499999999998
Cobra C-3525/12 ,6,650,11,5.5,22.199999999999999,11639,71.819999999999993,1594.5999999999999,451.52389299999999,13.7125,60.600000000000001,0.85993399999999998,2.8149999999999999
Cobra C-3520/14 ,5,700,12,6,18.5,9735,78.519999999999996,1452.5999999999999,495.66294900000003,13.70875,55.299999999999997,0.94373899999999999,2.6524999999999999
Cobra C-3525/14 ,5,560,14,10,18.5,7687,80.760000000000005,1494.2,481.863204,13.70875,72.799999999999997,0.91746399999999995,2.8149999999999999
Cobra C-4120/16 ,5,610,12,6,18.5,9696,73.319999999999993,1356.2,530.89514799999995,13.695,55.100000000000001,1.0098069999999999,2.9787499999999998
Cobra C-4120/14 ,5,710,11,7,18.5,10984,92.120000000000005,1704.2,422.48562399999997,13.6425,72.799999999999997,0.80052199999999996,2.9925000000000002
Cobra C-2826/12 ,5,760,12,6,18.5,9989,82.640000000000001,1528.5999999999999,471.01923299999999,13.637499999999999,56.799999999999997,0.89215599999999995,2.4537499999999999
Cobra C-3525/18 ,5,430,16,10,18.5,5665,69.959999999999994,1294,556.414219,13.633749999999999,53.600000000000001,1.0536129999999999,2.8149999999999999
Cobra C-3520/10 ,5,980,10,5,18.5,13920,91.340000000000003,1690,426.03550300000001,13.606249999999999,65.900000000000006,0.80510400000000004,2.6262500000000002
Cobra C-3525/10 ,4,780,13,6.5,14.800000000000001,8554,97.980000000000004,1450.2,496.48324400000001,13.606249999999999,52.700000000000003,0.93823299999999998,2.8149999999999999
Cobra C-3525/10 ,6,780,9,7,22.199999999999999,13887,82.900000000000006,1840.2,391.261819,13.55875,92.099999999999994,0.73680800000000002,2.8149999999999999
Cobra C-3520/12 ,5,820,11,5.5,18.5,11542,87.420000000000002,1617.4000000000001,445.15889700000002,13.54125,60.100000000000001,0.83722300000000005,2.6524999999999999
Cobra C-3525/14 ,6,560,12,6,22.199999999999999,9912,63.560000000000002,1411.2,510.20408200000003,13.49625,56.299999999999997,0.95636699999999997,2.8149999999999999
Cobra C-5320/22 ,6,300,20,13,22.199999999999999,5344,61.439999999999998,1363.9000000000001,263.94896999999997,13.474375,65.799999999999997,0.98792999999999997,2.7799999999999998
Cobra C-3520/14 ,5,700,12,6,18.5,9837,77.120000000000005,1426.8,504.62573600000002,13.438750000000001,55.899999999999999,0.94188000000000005,2.6524999999999999
Cobra C-3525/18 ,6,430,14,8.5,22.199999999999999,7414,56.640000000000001,1257.5999999999999,572.51908400000002,13.4175,59.700000000000003,1.066913,2.8149999999999999
Cobra C-4130/12 ,5,540,13,6.5,18.5,8561,71.060000000000002,1314.5999999999999,547.69511599999998,13.4125,52.700000000000003,1.0202720000000001,3.4550000000000001
Cobra C-5320/22 ,6,300,20,10,22.199999999999999,5474,53.390000000000001,1185.3,303.72057699999999,13.395,51.799999999999997,1.1300939999999999,2.7799999999999998
Cobra C-4120/16 ,4,610,14,8.5,14.800000000000001,7338,82.859999999999999,1226.2,587.17990499999996,13.3825,59.100000000000001,1.09138,2.9787499999999998
Cobra C-3525/10 ,5,780,11,5.5,18.5,11458,82.939999999999998,1534.2,469.299961,13.33375,59.700000000000003,0.86910100000000001,2.8149999999999999
Cobra C-4120/16 ,4,610,14,10,14.800000000000001,7433,84.659999999999997,1253,574.62090999999998,13.33375,70.400000000000006,1.064146,2.9787499999999998
Cobra C-2826/10 ,5,930,10,5,18.5,13650,85.140000000000001,1575,457.14285699999999,13.324999999999999,64.599999999999994,0.84603200000000001,2.4537499999999999
Cobra C-5320/18 ,6,370,18,10,22.199999999999999,6687,63.509999999999998,1409.9000000000001,255.33725799999999,13.311249999999999,63.299999999999997,0.94412700000000005,2.7799999999999998
Cobra C-4120/22 ,5,430,15,10,18.5,6303,72.700000000000003,1344.8,535.39559799999995,13.223750000000001,59.700000000000003,0.983325,2.9787499999999998
Cobra C-4120/16 ,5,610,12,6,18.5,9763,70.680000000000007,1307.8,550.54289600000004,13.1875,55.5,1.008373,2.9787499999999998
Cobra C-3525/12 ,6,650,10,7,22.199999999999999,11698,70,1554.2,463.26084200000003,13.18375,77.5,0.84826599999999996,2.8149999999999999
Cobra C-4120/18 ,5,540,13,6.5,18.5,8418,69.219999999999999,1280.8,562.14865699999996,13.157500000000001,51.799999999999997,1.027288,2.9787499999999998
Cobra C-5330/18 ,6,250,21,12,22.199999999999999,4791,50.289999999999999,1116.48,322.44195999999999,13.15625,54.399999999999999,1.178369,3.1306250000000002
Cobra C-4120/16 ,4,610,13,8,14.800000000000001,7511,80.980000000000004,1198.5999999999999,600.70081800000003,13.1175,56.899999999999999,1.0944020000000001,2.9787499999999998
Cobra C-3525/18 ,6,430,14,10,22.199999999999999,7435,57.159999999999997,1268.8,567.46532200000001,13.1,70.400000000000006,1.0324720000000001,2.8149999999999999
Cobra C-5320/22 ,6,300,20,11,22.199999999999999,5410,57.520000000000003,1276.8,281.95488699999999,13.095625,56.399999999999999,1.02566,2.7799999999999998
Cobra C-3520/10 ,5,980,9,7,18.5,13638,99.879999999999995,1847.8,389.65255999999999,13.08625,90.400000000000006,0.70820700000000003,2.6262500000000002
Cobra C-3520/18 ,5,550,14,8.5,18.5,7319,68.480000000000004,1267,568.27150700000004,13.06,58.899999999999999,1.0307809999999999,2.6524999999999999
Cobra C-5320/22 ,6,300,16,12,22.199999999999999,5785,74.140000000000001,1645.8,437.477215,13.0425,65.700000000000003,0.79247199999999995,3.8599999999999999
Cobra C-4120/18 ,4,540,15,10,14.800000000000001,6228,89.480000000000004,1324.4000000000001,543.64240400000006,13.0425,59,0.98478600000000005,2.9787499999999998
Cobra C-3520/14 ,4,700,14,8.5,14.800000000000001,7296,87.840000000000003,1300.2,553.76095999999995,13.03375,58.700000000000003,1.0024420000000001,2.6524999999999999
Cobra C-4130/20 ,6,300,21,14,22.199999999999999,4733,51.270000000000003,1138.3,316.26109100000002,12.97875,62.700000000000003,1.1401870000000001,2.5731250000000001
Cobra C-4120/18 ,5,540,13,8,18.5,8306,75.219999999999999,1391.4000000000001,517.46442400000001,12.97625,62.899999999999999,0.93260399999999999,2.9787499999999998
Cobra C-3520/14 ,4,700,13,8,14.800000000000001,7454,85.200000000000003,1261,570.975416,12.95875,56.5,1.027657,2.6524999999999999
Cobra C-2826/10 ,6,930,9,4.5,22.199999999999999,16060,80.019999999999996,1776.5999999999999,405.26848999999999,12.945,68.400000000000006,0.72863900000000004,2.4537499999999999
Cobra C-3525/12 ,5,650,12,6,18.5,9509,72.340000000000003,1338.4000000000001,537.95576800000003,12.94125,54,0.96691899999999997,2.8149999999999999
Cobra C-4120/14 ,5,710,11,5.5,18.5,11287,76.5,1415.2,508.76201200000003,12.94125,58.799999999999997,0.91444700000000001,2.9925000000000002
Cobra C-3525/18 ,6,430,13,8,22.199999999999999,7542,53.579999999999998,1189.4000000000001,605.34723399999996,12.932499999999999,57.100000000000001,1.087313,2.8149999999999999
Cobra C-4130/12 ,5,540,13,8,18.5,8363,74.760000000000005,1383.2,520.53209900000002,12.9275,63.399999999999999,0.93460799999999999,3.4550000000000001
Cobra C-3525/12 ,4,650,14,8.5,14.800000000000001,7282,82.019999999999996,1213.8,593.178448,12.91,58.600000000000001,1.0636019999999999,2.8149999999999999
Cobra C-3525/14 ,5,560,12,8,18.5,8028,68.359999999999999,1264.4000000000001,569.44005100000004,12.869999999999999,60.799999999999997,1.0178739999999999,2.8149999999999999
Cobra C-3515/14 ,6,950,9,4.5,22.199999999999999,16041,79.340000000000003,1761.4000000000001,408.76575500000001,12.8225,68.400000000000006,0.72797199999999995,2.4849999999999999
Cobra C-3520/12 ,5,820,10,7,18.5,11516,84.719999999999999,1567.2,459.41807,12.786250000000001,76.299999999999997,0.81586599999999998,2.6524999999999999
Cobra C-3520/18 ,5,550,14,10,18.5,7334,68.760000000000005,1272,566.037736,12.765000000000001,69.5,1.003538,2.6524999999999999
Cobra C-5330/18 ,6,250,21,14,22.199999999999999,4831,48.189999999999998,1069.73,336.53351800000002,12.75,64,1.1918899999999999,3.1306250000000002
