Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
Cobra C-4120/22 ,5,430,16,8,18.5,6191,38.729999999999997,716.39999999999998,502.51256281407035,8.4393750000000001,46.899999999999999,1.1780255443886098,2.339375
Cobra C-4120/22 ,5,430,14,9,18.5,6454,65.040000000000006,1203.4000000000001,598.30480305800234,14.145,55,1.1754196443410336,2.9787499999999998
Cobra C-4120/22 ,5,430,14,9,18.5,6454,32.520000000000003,601.70000000000005,598.30480305800234,7.0724999999999998,55,1.1754196443410336,2.339375
Cobra C-3525/18 ,5,430,17,8,18.5,5682,69.060000000000002,1277.5999999999999,563.55666875391364,14.98625,43,1.1730001565435191,2.8149999999999999
Cobra C-3525/18 ,5,430,17,8,18.5,5682,34.530000000000001,638.79999999999995,563.55666875391364,7.493125,43,1.1730001565435191,2.2574999999999998
Cobra C-3520/18 ,5,550,12,6,18.5,8135,43.039999999999999,796.20000000000005,904.2954031650338,9.3337500000000002,46.200000000000003,1.1722871137905049,2.6524999999999999
Cobra CM-3515/20 ,5,650,11,4.5,18.5,9630,40.560000000000002,750.39999999999998,959.48827292110877,8.7475000000000005,41,1.1657116204690832,2.5774999999999997
Cobra C-3525/14 ,5,560,12,6,18.5,8648,45.899999999999999,849.20000000000005,847.85680640602914,9.8987499999999997,49.100000000000001,1.1656559114460667,2.8149999999999999
Cobra C-4130/14 ,5,450,15,7,18.5,6858,81.480000000000004,1507.2,477.70700636942672,17.49625,45.5,1.1608446125265393,3.4637500000000001
Cobra C-4130/14 ,5,450,15,7,18.5,6858,40.740000000000002,753.60000000000002,477.70700636942672,8.7481249999999999,45.5,1.1608446125265393,2.5818750000000001
Cobra C-4120/20 ,5,480,14,7,18.5,7257,56.079999999999998,1037.2,694.17662938681065,12.032500000000001,48.100000000000001,1.1600944851523332,2.9787499999999998
Cobra C-3525/18 ,5,430,16,8,18.5,5840,63.740000000000002,1179.4000000000001,610.47990503645917,13.6775,44.200000000000003,1.1596998473800237,2.8149999999999999
Cobra C-4130/16 ,5,390,16,10,18.5,5869,69.959999999999994,1294.2,556.32823365785816,15.005000000000001,55.600000000000001,1.1594034925050223,3.44625
Cobra C-4130/16 ,5,390,16,10,18.5,5869,34.979999999999997,647.10000000000002,556.32823365785816,7.5025000000000004,55.600000000000001,1.1594034925050223,2.5731250000000001
Cobra C-4120/20 ,5,480,13,8,18.5,7138,54.539999999999999,1009,713.57779980178395,11.63125,54.100000000000001,1.1527502477700693,2.9787499999999998
Cobra C-3520/18 ,5,550,11,7,18.5,8337,38.920000000000002,720,1000,8.2850000000000001,55.299999999999997,1.1506944444444445,2.6524999999999999
Cobra C-4120/20 ,5,480,14,7,18.5,7074,67.359999999999999,1246.4000000000001,577.66367137355576,14.255000000000001,46.899999999999999,1.1436938382541719,2.9787499999999998
Cobra C-4120/20 ,5,480,14,7,18.5,7074,33.68,623.20000000000005,577.66367137355576,7.1275000000000004,46.899999999999999,1.1436938382541719,2.339375
Cobra C-3525/12 ,5,650,13,4,18.5,9844,58.060000000000002,1074.2,670.26624464717929,12.279999999999999,37.299999999999997,1.1431763172593556,2.8149999999999999
Cobra C-4130/14 ,5,450,16,8,18.5,6674,93.260000000000005,1725.2,417.34291676327382,19.717500000000001,50.600000000000001,1.1429109668444237,3.4637500000000001
Cobra C-4130/14 ,5,450,16,8,18.5,6674,46.630000000000003,862.60000000000002,417.34291676327382,9.8587500000000006,50.600000000000001,1.1429109668444237,2.5818750000000001
Cobra C-4130/16 ,5,390,15,10,18.5,6034,59.539999999999999,1101.4000000000001,653.71345560196107,12.574999999999999,57.100000000000001,1.1417287089159252,3.44625
Cobra C-4120/20 ,5,480,12,8,18.5,7356,50.840000000000003,940.60000000000002,765.46884967042308,10.727499999999999,55.700000000000003,1.1404954284499256,2.9787499999999998
Cobra C-4120/20 ,5,480,15,8,18.5,7108,65.439999999999998,1210.5999999999999,594.74640674045929,13.76125,53.799999999999997,1.1367297207996037,2.9787499999999998
Cobra CM-4010/20 ,5,550,13,5.5,18.5,8115,55.039999999999999,1018.2,707.13022981732468,11.53875,42.299999999999997,1.133249852681202,2.2462499999999999
Cobra C-3520/18 ,5,550,15,6,18.5,7324,68.599999999999994,1269,567.3758865248227,14.365,41.600000000000001,1.1319936958234831,2.6524999999999999
Cobra C-3520/18 ,5,550,15,6,18.5,7324,34.299999999999997,634.5,567.3758865248227,7.1825000000000001,41.600000000000001,1.1319936958234831,2.17625
Cobra C-3525/14 ,5,560,12,6,18.5,8534,49.340000000000003,912.79999999999995,788.78177037686248,10.300000000000001,48.5,1.128396143733567,2.8149999999999999
Cobra C-4130/14 ,5,450,14,9,18.5,6909,78.060000000000002,1444.2,498.54590776900704,16.256250000000001,58.899999999999999,1.1256231823847114,3.4637500000000001
Cobra C-4130/14 ,5,450,14,9,18.5,6909,39.030000000000001,722.10000000000002,498.54590776900704,8.1281250000000007,58.899999999999999,1.1256231823847114,2.5818750000000001
Cobra CM-3515/20 ,5,650,12,4.5,18.5,9145,51.479999999999997,952.39999999999998,755.984880302394,10.68375,47.600000000000001,1.1217713145737085,2.5774999999999997
Cobra C-4120/20 ,5,480,14,8.5,18.5,7087,58.079999999999998,1074.5999999999999,670.01675041876058,12.015000000000001,57,1.1180904522613067,2.9787499999999998
Cobra C-3520/14 ,5,700,13,4,18.5,10201,65.299999999999997,1208.2,595.92782651878827,13.50375,38.600000000000001,1.1176750537990399,2.6524999999999999
Cobra C-4130/16 ,5,390,19,12,18.5,5260,107.92,1996.4000000000001,360.64916850330593,22.283750000000001,59.799999999999997,1.1161966539771588,3.44625
Cobra C-4130/16 ,5,390,19,12,18.5,5260,53.960000000000001,998.20000000000005,360.64916850330593,11.141875000000001,59.799999999999997,1.1161966539771588,2.5731250000000001
Cobra C-4120/22 ,5,430,17,8,18.5,6073,84.200000000000003,1557.5999999999999,462.24961479198771,17.217500000000001,46,1.1053864920390344,2.9787499999999998
Cobra C-4120/22 ,5,430,17,8,18.5,6073,42.100000000000001,778.79999999999995,462.24961479198771,8.6087500000000006,46,1.1053864920390344,2.339375
Cobra C-3520/18 ,5,550,11,8,18.5,8172,41.880000000000003,774.60000000000002,929.51200619674671,8.5449999999999999,61.899999999999999,1.103150012909889,2.6524999999999999
Cobra C-3520/18 ,5,550,13,6.5,18.5,7765,53.560000000000002,990.79999999999995,726.68550666128385,10.921250000000001,47.799999999999997,1.1022658457811869,2.6524999999999999
Cobra C-2826/12 ,5,760,13,4,18.5,10735,64.319999999999993,1189.8,605.14372163388805,13.08625,40.700000000000003,1.0998697260043706,2.4537499999999999
Cobra C-4120/22 ,5,430,16,8,18.5,6202,77.739999999999995,1438,500.69541029207232,15.8025,47,1.0989221140472878,2.9787499999999998
Cobra C-4120/22 ,5,430,16,8,18.5,6202,38.869999999999997,719,500.69541029207232,7.9012500000000001,47,1.0989221140472878,2.339375
Cobra C-4120/20 ,5,480,14,10,18.5,7188,60.619999999999997,1121.2,642.16910453085973,12.231249999999999,68.099999999999994,1.0909070638601499,2.9787499999999998
Cobra C-4120/20 ,5,480,15,7,18.5,6797,83.819999999999993,1550.8,464.27650245034823,16.91375,45.100000000000001,1.0906467629610523,2.9787499999999998
Cobra C-4120/20 ,5,480,15,7,18.5,6797,41.909999999999997,775.39999999999998,464.27650245034823,8.4568750000000001,45.100000000000001,1.0906467629610523,2.339375
Cobra C-3525/14 ,5,560,15,6,18.5,7690,80.379999999999995,1487,484.19636852723602,16.079999999999998,43.700000000000003,1.0813718897108271,2.8149999999999999
Cobra C-3525/14 ,5,560,15,6,18.5,7690,40.189999999999998,743.5,484.19636852723602,8.0399999999999991,43.700000000000003,1.0813718897108271,2.2574999999999998
Cobra C-4130/16 ,5,390,17,10,18.5,5653,83.459999999999994,1544,466.32124352331607,16.596250000000001,53.5,1.0748866580310883,3.44625
Cobra C-4130/16 ,5,390,17,10,18.5,5653,41.729999999999997,772,466.32124352331607,8.2981250000000006,53.5,1.0748866580310883,2.5731250000000001
Cobra C-4120/20 ,5,480,16,8,18.5,6473,93.700000000000003,1733.4000000000001,415.36863966770505,18.620000000000001,49,1.0741894542517596,2.9787499999999998
Cobra C-4120/20 ,5,480,16,8,18.5,6473,46.850000000000001,866.70000000000005,415.36863966770505,9.3100000000000005,49,1.0741894542517596,2.339375
Cobra C-4120/20 ,5,480,14,9,18.5,6846,81.040000000000006,1499.2,480.25613660618995,15.97875,58.299999999999997,1.0658184364994663,2.9787499999999998
Cobra C-4120/20 ,5,480,14,9,18.5,6846,40.520000000000003,749.60000000000002,480.25613660618995,7.9893749999999999,58.299999999999997,1.0658184364994663,2.339375
Cobra C-4120/16 ,5,610,15,4,18.5,9226,98.620000000000005,1824.5999999999999,394.60703715882937,19.387499999999999,34.899999999999999,1.0625616573495562,2.9787499999999998
Cobra C-4120/16 ,5,610,15,4,18.5,9226,49.310000000000002,912.29999999999995,394.60703715882937,9.6937499999999996,34.899999999999999,1.0625616573495562,2.339375
Cobra C-4130/12 ,5,540,15,6,18.5,8197,93.459999999999994,1729.2,416.37751561415683,18.324999999999999,46.600000000000001,1.0597386074485311,3.4550000000000001
Cobra C-4130/12 ,5,540,15,6,18.5,8197,46.729999999999997,864.60000000000002,416.37751561415683,9.1624999999999996,46.600000000000001,1.0597386074485311,2.5774999999999997
Cobra C-3525/12 ,5,650,15,4,18.5,9029,93.060000000000002,1721.5999999999999,418.21561338289968,18.204999999999998,34.200000000000003,1.05744656133829,2.8149999999999999
Cobra C-3525/12 ,5,650,15,4,18.5,9029,46.530000000000001,860.79999999999995,418.21561338289968,9.1024999999999991,34.200000000000003,1.05744656133829,2.2574999999999998
Cobra C-3520/18 ,5,550,12,8,18.5,7611,59.200000000000003,1095.4000000000001,657.29413912725943,11.547499999999999,57.700000000000003,1.0541811210516705,2.6524999999999999
Cobra C-3525/18 ,5,430,16,10,18.5,5665,69.959999999999994,1294,556.41421947449771,13.633749999999999,53.600000000000001,1.053612828438949,2.8149999999999999
Cobra C-4120/18 ,5,540,15,6,18.5,7992,90.659999999999997,1677.2,429.28690674934415,17.655000000000001,45.399999999999999,1.0526472692582876,2.9787499999999998
Cobra C-4120/18 ,5,540,15,6,18.5,7992,45.329999999999998,838.60000000000002,429.28690674934415,8.8275000000000006,45.399999999999999,1.0526472692582876,2.339375
Cobra C-3520/18 ,5,550,13,8,18.5,7435,64.900000000000006,1200.5999999999999,599.70014992503752,12.623749999999999,56.299999999999997,1.0514534399466935,2.6524999999999999
Cobra C-3525/18 ,5,430,15,10,18.5,5952,61.119999999999997,1130.5999999999999,636.83000176897224,11.87875,56.399999999999999,1.0506589421546082,2.8149999999999999
Cobra C-3520/18 ,5,550,14,7,18.5,7411,66.099999999999994,1222.8,588.81256133464183,12.82625,49.100000000000001,1.0489245992803402,2.6524999999999999
Cobra C-4130/14 ,5,450,17,8,18.5,6527,103.31999999999999,1911.4000000000001,376.68724495134455,20.022500000000001,49.399999999999999,1.0475306058386522,3.4637500000000001
Cobra C-4130/14 ,5,450,17,8,18.5,6527,51.659999999999997,955.70000000000005,376.68724495134455,10.01125,49.399999999999999,1.0475306058386522,2.5818750000000001
Cobra C-3525/14 ,5,560,13,6.5,18.5,8150,62.960000000000001,1164.5999999999999,618.23802163833079,12.17,50.200000000000003,1.0449939893525675,2.8149999999999999
Cobra C-3525/14 ,5,560,11,8,18.5,8548,48.060000000000002,889.20000000000005,809.71659919028332,9.25,64.799999999999997,1.0402609086819612,2.8149999999999999
Cobra C-4130/14 ,5,450,16,10,18.5,6255,113.52,2100,342.85714285714283,21.795000000000002,59.200000000000003,1.0378571428571428,3.4637500000000001
Cobra C-4130/14 ,5,450,16,10,18.5,6255,56.759999999999998,1050,342.85714285714283,10.897500000000001,59.200000000000003,1.0378571428571428,2.5818750000000001
Cobra C-3520/18 ,5,550,14,8.5,18.5,7319,68.480000000000004,1267,568.27150749802684,13.06,58.899999999999999,1.0307813733228097,2.6524999999999999
Cobra C-4120/18 ,5,540,13,6.5,18.5,8418,69.219999999999999,1280.8,562.14865708931916,13.157500000000001,51.799999999999997,1.0272876327295442,2.9787499999999998
Cobra C-3520/18 ,5,550,11,8,18.5,8339,38.899999999999999,719.60000000000002,1000.5558643690939,7.3899999999999997,63.200000000000003,1.026959421901056,2.6524999999999999
Cobra C-4130/12 ,5,540,14,7,18.5,8011,96.060000000000002,1777.2,405.13166779203237,18.227499999999999,53.100000000000001,1.0256302048165653,3.4550000000000001
Cobra C-4130/12 ,5,540,14,7,18.5,8011,48.030000000000001,888.60000000000002,405.13166779203237,9.1137499999999996,53.100000000000001,1.0256302048165653,2.5774999999999997
Cobra C-4130/12 ,5,540,12,8,18.5,8380,74.040000000000006,1369.8,525.62417871222078,14.012499999999999,63.5,1.0229595561395826,3.4550000000000001
Cobra C-4130/12 ,5,540,12,8,18.5,8380,37.020000000000003,684.89999999999998,525.62417871222078,7.0062499999999996,63.5,1.0229595561395826,2.5774999999999997
Cobra C-4130/12 ,5,540,13,6.5,18.5,8561,71.060000000000002,1314.5999999999999,547.69511638521226,13.4125,52.700000000000003,1.0202723261828694,3.4550000000000001
Cobra C-4120/14 ,5,710,13,4,18.5,11098,86.599999999999994,1602,449.43820224719099,16.34,42,1.0199750312109863,2.9924999999999997
Cobra C-4120/14 ,5,710,13,4,18.5,11098,43.299999999999997,801,449.43820224719099,8.1699999999999999,42,1.0199750312109863,2.3462499999999999
Cobra C-3525/14 ,5,560,12,8,18.5,8028,68.359999999999999,1264.4000000000001,569.44005061689336,12.869999999999999,60.799999999999997,1.0178740904776968,2.8149999999999999
Cobra C-3525/14 ,5,560,13,8,18.5,7852,74.599999999999994,1380.2,521.66352702506879,14.035,59.5,1.0168816113606722,2.8149999999999999
Cobra C-3525/14 ,5,560,13,8,18.5,7852,37.299999999999997,690.10000000000002,521.66352702506879,7.0175000000000001,59.5,1.0168816113606722,2.2574999999999998
Cobra C-3525/14 ,5,560,14,7,18.5,7558,85.900000000000006,1589.2,453.05814246161589,16.142499999999998,50.100000000000001,1.0157626478731436,2.8149999999999999
Cobra C-3525/14 ,5,560,14,7,18.5,7558,42.950000000000003,794.60000000000002,453.05814246161589,8.0712499999999991,50.100000000000001,1.0157626478731436,2.2574999999999998
Cobra C-3520/18 ,5,550,13,8,18.5,7624,57.859999999999999,1070.5999999999999,672.52008219689901,10.83375,57.799999999999997,1.0119325611806465,2.6524999999999999
Cobra C-4120/16 ,5,610,12,6,18.5,9696,73.319999999999993,1356.2,530.89514820822887,13.695,55.100000000000001,1.009806813154402,2.9787499999999998
Cobra C-4120/16 ,5,610,12,6,18.5,9763,70.680000000000007,1307.8,550.54289646734981,13.1875,55.5,1.0083728398837744,2.9787499999999998
Cobra C-4120/18 ,5,540,13,8,18.5,8157,82.659999999999997,1529.2,470.83442322783151,15.418749999999999,61.799999999999997,1.0082886476589066,2.9787499999999998
Cobra C-4120/18 ,5,540,13,8,18.5,8157,41.329999999999998,764.60000000000002,470.83442322783151,7.7093749999999996,61.799999999999997,1.0082886476589066,2.339375
Cobra C-4130/12 ,5,540,13,8,18.5,8325,84.5,1563.4000000000001,460.53473199437121,15.75,63.100000000000001,1.0074197262376869,3.4550000000000001
Cobra C-4130/12 ,5,540,13,8,18.5,8325,42.25,781.70000000000005,460.53473199437121,7.875,63.100000000000001,1.0074197262376869,2.5774999999999997
Cobra C-4120/18 ,5,540,14,7,18.5,7877,96.239999999999995,1780.5999999999999,404.35808154554644,17.918749999999999,52.200000000000003,1.0063321352353141,2.9787499999999998
Cobra C-4120/18 ,5,540,14,7,18.5,7877,48.119999999999997,890.29999999999995,404.35808154554644,8.9593749999999996,52.200000000000003,1.0063321352353141,2.339375
Cobra C-3525/14 ,5,560,15,8,18.5,7607,83.879999999999995,1551.5999999999999,464.03712296983764,15.608750000000001,57.600000000000001,1.0059777004382573,2.8149999999999999
Cobra C-3525/14 ,5,560,15,8,18.5,7607,41.939999999999998,775.79999999999995,464.03712296983764,7.8043750000000003,57.600000000000001,1.0059777004382573,2.2574999999999998
Cobra C-4120/18 ,5,540,12,8,18.5,8305,74.920000000000002,1386.2,519.40556918193624,13.942500000000001,62.899999999999999,1.0058072428221037,2.9787499999999998
Cobra C-4130/14 ,5,450,16,8,18.5,6629,96,1776,405.40540540540542,17.831250000000001,50.200000000000003,1.0040118243243243,3.4637500000000001
Cobra C-4130/14 ,5,450,16,8,18.5,6629,48,888,405.40540540540542,8.9156250000000004,50.200000000000003,1.0040118243243243,2.5818750000000001
Cobra C-3520/18 ,5,550,14,10,18.5,7334,68.760000000000005,1272,566.03773584905662,12.765000000000001,69.5,1.0035377358490567,2.6524999999999999
Cobra CM-2814/36 ,4,470,16,5.5,14.800000000000001,4639,29.699999999999999,439.60000000000002,1637.8525932666059,7.1124999999999998,24.199999999999999,1.6179481346678799,2.2162500000000001
Cobra C-3520/18 ,4,550,15,4,14.800000000000001,6592,36.840000000000003,545.20000000000005,1320.6162876008802,8.7562499999999996,25,1.6060619955979456,2.6524999999999999
Cobra CM-2820/24 ,4,490,14,5.5,14.800000000000001,5827,30.68,454,1585.9030837004404,7.2350000000000003,30.300000000000001,1.5936123348017621,2.34375
Cobra CM-3520/20 ,4,480,16,5.5,14.800000000000001,5407,42.640000000000001,631,1141.0459587955627,9.9649999999999999,28.199999999999999,1.5792393026941363,2.7312500000000002
Cobra C-3525/18 ,4,430,18,8,14.800000000000001,4799,52.939999999999998,783.39999999999998,919.07071738575439,12.10375,36.399999999999999,1.5450280827163647,2.8149999999999999
Cobra CM-3520/20 ,4,480,18,5.5,14.800000000000001,5039,54.32,804,895.52238805970148,12.24,26.199999999999999,1.5223880597014925,2.7312500000000002
Cobra C-4120/22 ,4,430,18,8,14.800000000000001,5102,60.539999999999999,896,803.57142857142856,13.51375,38.700000000000003,1.5082310267857142,2.9787499999999998
Cobra C-3525/18 ,4,430,15,7,14.800000000000001,5100,42.119999999999997,623.39999999999998,1154.9566891241579,9.3912499999999994,33.799999999999997,1.5064565287135065,2.8149999999999999
Cobra CM-2820/24 ,4,490,16,5.5,14.800000000000001,5277,42.600000000000001,630.39999999999998,1142.1319796954315,9.4399999999999995,27.5,1.4974619289340103,2.34375
Cobra C-3525/18 ,4,430,16,8,14.800000000000001,5023,45.140000000000001,668.20000000000005,1077.5217000897935,9.8900000000000006,38.100000000000001,1.4800957797066745,2.8149999999999999
Cobra C-3525/18 ,4,430,17,8,14.800000000000001,4899,49.82,737.20000000000005,976.6684753119913,10.891249999999999,37.100000000000001,1.477380629408573,2.8149999999999999
Cobra C-3525/18 ,4,430,16,8,14.800000000000001,4931,48.299999999999997,714.79999999999995,1007.2747621712368,10.546250000000001,37.399999999999999,1.4754127028539452,2.8149999999999999
Cobra C-4120/22 ,4,430,15,7,14.800000000000001,5335,47.759999999999998,706.79999999999995,1018.6757215619695,10.3925,35.399999999999999,1.4703593661573289,2.9787499999999998
Cobra C-3525/18 ,4,430,14,9,14.800000000000001,5129,40.640000000000001,601.39999999999998,1197.2065181243765,8.7475000000000005,43.700000000000003,1.454522780179581,2.8149999999999999
Cobra C-3520/18 ,4,550,15,6,14.800000000000001,6270,48.219999999999999,713.60000000000002,1008.9686098654709,10.23875,35.600000000000001,1.4348024103139012,2.6524999999999999
Cobra C-4120/22 ,4,430,16,8,14.800000000000001,5204,54.68,809.20000000000005,889.76767177459215,11.59625,39.399999999999999,1.433051161641127,2.9787499999999998
Cobra C-3525/18 ,4,430,20,8,14.800000000000001,4332,69.980000000000004,1035.8,695.11488704383089,14.762499999999999,32.799999999999997,1.4252268777756325,2.8149999999999999
Cobra C-3525/18 ,4,430,20,8,14.800000000000001,4332,34.990000000000002,517.89999999999998,695.11488704383089,7.3812499999999996,32.799999999999997,1.4252268777756325,2.2574999999999998
Cobra C-4120/22 ,4,430,16,8,14.800000000000001,5260,51.719999999999999,765.39999999999998,940.68460935458586,10.90375,39.799999999999997,1.4245819179513981,2.9787499999999998
Cobra C-4120/22 ,4,430,14,9,14.800000000000001,5383,45.68,676,1065.0887573964496,9.6300000000000008,45.899999999999999,1.4245562130177516,2.9787499999999998
Cobra C-4120/22 ,4,430,17,8,14.800000000000001,5148,57.259999999999998,847.39999999999998,849.65777672881757,12.063750000000001,39,1.4236193061128157,2.9787499999999998
Cobra CM-4010/20 ,4,550,13,5.5,14.800000000000001,6845,38.119999999999997,564.20000000000005,1276.1432116270826,7.9812500000000002,35.700000000000003,1.4146136121942572,2.2462499999999999
Cobra CM-2820/24 ,4,490,18,5.5,14.800000000000001,4767,51.920000000000002,768.39999999999998,937.0119729307653,10.81625,24.800000000000001,1.407632743362832,2.34375
Cobra C-3525/18 ,4,430,18,10,14.800000000000001,4593,59.520000000000003,880.79999999999995,817.4386920980927,12.3325,43.5,1.4001475930971845,2.8149999999999999
Cobra C-3515/18 ,4,740,13,4,14.800000000000001,8772,41.340000000000003,611.79999999999995,1176.8551814318405,8.5187500000000007,33.200000000000003,1.3924076495586797,2.4849999999999999
Cobra C-3525/18 ,4,430,19,8,14.800000000000001,4450,65.719999999999999,972.79999999999995,740.13157894736844,13.5275,33.700000000000003,1.3905736019736843,2.8149999999999999
Cobra C-3520/18 ,4,550,13,6.5,14.800000000000001,6612,37.619999999999997,556.60000000000002,1293.5680919870642,7.7387499999999996,40.700000000000003,1.3903611210923463,2.6524999999999999
Cobra CM-3515/20 ,4,650,12,4.5,14.800000000000001,7739,35.979999999999997,532.60000000000002,1351.8588058580547,7.4024999999999999,33,1.3898798347728125,2.5774999999999997
Cobra C-3525/18 ,4,430,19,10,14.800000000000001,4420,66.640000000000001,986.39999999999998,729.92700729927014,13.66,41.899999999999999,1.3848337388483374,2.8149999999999999
Cobra CM-4010/20 ,4,550,14,5.5,14.800000000000001,6586,46.219999999999999,684,1052.6315789473683,9.4262499999999996,34.299999999999997,1.3781067251461989,2.2462499999999999
Cobra C-4120/22 ,4,430,20,8,14.800000000000001,4650,83.879999999999995,1241.4000000000001,579.99033349444176,17.072500000000002,35.200000000000003,1.3752618011922024,2.9787499999999998
Cobra C-4120/22 ,4,430,20,8,14.800000000000001,4650,41.939999999999998,620.70000000000005,579.99033349444176,8.5362500000000008,35.200000000000003,1.3752618011922024,2.339375
Cobra C-3525/14 ,4,560,15,6,14.800000000000001,6567,55.780000000000001,825.60000000000002,872.09302325581393,11.24375,37.299999999999997,1.3618883236434107,2.8149999999999999
Cobra C-4120/16 ,4,610,15,4,14.800000000000001,7794,64.359999999999999,952.39999999999998,755.984880302394,12.95875,29.5,1.3606415371692566,2.9787499999999998
Cobra C-4120/22 ,4,430,18,10,14.800000000000001,4916,70.480000000000004,1043,690.31639501438156,14.14875,46.600000000000001,1.3565436241610738,2.9787499999999998
Cobra C-4120/22 ,4,430,18,10,14.800000000000001,4916,35.240000000000002,521.5,690.31639501438156,7.0743749999999999,46.600000000000001,1.3565436241610738,2.339375
Cobra C-4120/18 ,4,540,15,6,14.800000000000001,6758,60.719999999999999,898.60000000000002,801.24638326285333,12.17375,38.399999999999999,1.3547462719786334,2.9787499999999998
Cobra C-3525/18 ,4,430,16,10,14.800000000000001,4618,59.340000000000003,878.20000000000005,819.85880209519462,11.842499999999999,43.700000000000003,1.3484969255294921,2.8149999999999999
Cobra CM-4008/24 ,4,600,13,5.5,14.800000000000001,6743,39.539999999999999,585.20000000000005,1230.3485987696513,7.8787500000000001,35.100000000000001,1.3463345864661653,2.1675
Cobra C-2826/12 ,4,760,13,4,14.800000000000001,8970,44.619999999999997,660.39999999999998,1090.2483343428225,8.8887499999999999,34,1.3459645669291338,2.4537499999999999
Cobra C-3520/18 ,4,550,14,7,14.800000000000001,6310,45.140000000000001,668.20000000000005,1077.5217000897935,8.9725000000000001,41.799999999999997,1.3427865908410654,2.6524999999999999
Cobra C-3525/18 ,4,430,16,10,14.800000000000001,4879,49.640000000000001,734.79999999999995,979.85846488840502,9.8462499999999995,46.200000000000003,1.3399904735982582,2.8149999999999999
Cobra C-4120/22 ,4,430,19,10,14.800000000000001,4746,79.180000000000007,1171.8,614.43932411674348,15.692500000000001,44.899999999999999,1.3391790407919442,2.9787499999999998
Cobra C-4120/22 ,4,430,19,10,14.800000000000001,4746,39.590000000000003,585.89999999999998,614.43932411674348,7.8462500000000004,44.899999999999999,1.3391790407919442,2.339375
Cobra C-4120/22 ,4,430,19,8,14.800000000000001,4752,79.040000000000006,1169.8,615.48982732090963,15.6525,36,1.3380492391861858,2.9787499999999998
Cobra C-4120/22 ,4,430,19,8,14.800000000000001,4752,39.520000000000003,584.89999999999998,615.48982732090963,7.8262499999999999,36,1.3380492391861858,2.339375
Cobra C-3525/18 ,4,430,15,10,14.800000000000001,5058,42.479999999999997,628.60000000000002,1145.4024817053769,8.4037500000000005,47.899999999999999,1.3368994591154948,2.8149999999999999
Cobra C-3525/12 ,4,650,15,4,14.800000000000001,7718,63.100000000000001,933.79999999999995,771.0430499036197,12.473750000000001,29.199999999999999,1.3358053116298994,2.8149999999999999
Cobra C-3520/18 ,4,550,15,8,14.800000000000001,6153,51.520000000000003,762.39999999999998,944.38614900314803,10.145,46.600000000000001,1.3306663168940189,2.6524999999999999
Cobra C-4120/22 ,4,430,16,10,14.800000000000001,4936,69.659999999999997,1030.8,698.48661233993016,13.54125,46.700000000000003,1.3136641443538999,2.9787499999999998
Cobra C-4120/22 ,4,430,15,10,14.800000000000001,5323,48.700000000000003,720.79999999999995,998.8901220865705,9.3912499999999994,50.399999999999999,1.3028926193118757,2.9787499999999998
Cobra C-3520/18 ,4,550,13,8,14.800000000000001,6471,40.219999999999999,595.39999999999998,1209.2710782667116,7.7287499999999998,49,1.2980769230769231,2.6524999999999999
Cobra C-4120/22 ,4,430,16,10,14.800000000000001,5149,57.659999999999997,853.39999999999998,843.68408718068906,11.05875,48.799999999999997,1.2958460276540895,2.9787499999999998
Cobra C-3520/18 ,4,550,14,8.5,14.800000000000001,6231,48.960000000000001,724.60000000000002,993.65166988683404,9.3562499999999993,50.200000000000003,1.2912296439414848,2.6524999999999999
Cobra C-3525/18 ,4,430,17,10,14.800000000000001,4653,57.140000000000001,845.79999999999995,851.26507448569407,10.9125,44.100000000000001,1.2901986285173801,2.8149999999999999
Cobra C-3520/18 ,4,550,14,7,14.800000000000001,6091,54.399999999999999,805.20000000000005,894.18777943368104,10.352499999999999,40.399999999999999,1.2857054148037754,2.6524999999999999
Cobra C-3525/14 ,4,560,14,7,14.800000000000001,6647,52.479999999999997,776.60000000000002,927.11820757146529,9.9299999999999997,44.100000000000001,1.2786505279423126,2.8149999999999999
Cobra C-3520/18 ,4,550,12,8,14.800000000000001,6395,42.700000000000003,632,1139.2405063291139,8.0649999999999995,48.399999999999999,1.2761075949367089,2.6524999999999999
Cobra C-3520/18 ,4,550,13,8,14.800000000000001,6300,47.219999999999999,698.79999999999995,1030.3377218088151,8.8937500000000007,47.700000000000003,1.2727175157412709,2.6524999999999999
Cobra CM-3515/20 ,4,650,14,5.5,14.800000000000001,6918,56.18,831.39999999999998,866.00914120760171,10.577500000000001,36,1.2722516237671397,2.5774999999999997
Cobra C-3525/14 ,4,560,15,8,14.800000000000001,6481,59.240000000000002,876.79999999999995,821.16788321167883,11.137499999999999,49.100000000000001,1.2702440693430657,2.8149999999999999
Cobra C-4120/18 ,4,540,15,8,14.800000000000001,6680,64.540000000000006,955.20000000000005,753.7688442211055,12.1075,50.600000000000001,1.2675355946398659,2.9787499999999998
Cobra C-4120/18 ,4,540,14,7,14.800000000000001,6817,57.280000000000001,847.79999999999995,849.25690021231424,10.744999999999999,45.200000000000003,1.2673979712196273,2.9787499999999998
