Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
BadAss 3530-890 ,4.00,890.00,11.00,8.00,14.80,11549.00,77.74,1150.50,312.91,8.25,87.50,0.72,2.41
BadAss 3520-650Kv ,6.00,650.00,11.00,7.00,22.20,12355.00,59.58,1322.70,272.17,8.25,81.90,0.62,2.21
Cobra C-2820/14 ,6.00,840.00,8.00,6.00,22.20,14471.00,67.82,1505.60,478.21,8.24,82.20,0.55,2.32
BadAss 3515-710 ,5.00,710.00,10.00,5.00,18.50,11560.00,46.76,865.00,832.37,8.24,54.70,0.95,2.51
Cobra C-2826/12 ,4.00,760.00,11.00,7.00,14.80,8764.00,52.02,770.00,935.06,8.24,58.10,1.07,2.45
BadAss 4530-730Kv ,6.00,730.00,10.00,7.00,22.20,15010.00,80.36,1784.00,201.79,8.24,99.50,0.46,2.87
BadAss 4530-550Kv ,6.00,550.00,12.00,10.00,22.20,10693.00,76.95,1708.30,210.74,8.24,101.30,0.48,2.86
BadAss 3530-700 ,4.00,700.00,14.00,10.00,14.80,8563.00,72.14,1067.70,337.17,8.24,81.10,0.77,2.40
Cobra C-3525/12 ,6.00,650.00,9.00,9.00,22.20,11673.00,71.24,1581.40,455.29,8.24,99.50,0.52,2.81
Cobra C-4120/22 ,6.00,430.00,15.00,8.00,22.20,7760.00,35.19,781.20,460.83,8.24,58.80,1.05,2.34
BadAss 4520-660Kv ,6.00,660.00,10.00,7.00,22.20,13160.00,50.87,1129.40,318.75,8.23,87.20,0.73,2.57
Cobra C-3515/18 ,6.00,740.00,9.00,6.00,22.20,13127.00,46.98,1042.80,690.45,8.22,74.60,0.79,2.48
Cobra C-3510/20 ,4.00,1000.00,10.00,5.00,14.80,10999.00,54.98,813.80,884.74,8.22,52.10,1.01,2.32
BadAss 4520-660Kv ,6.00,660.00,11.00,8.00,22.20,12622.00,75.58,1677.80,214.57,8.22,95.60,0.49,2.57
BadAss 3520-970 ,5.00,970.00,10.00,5.00,18.50,15373.00,60.79,1124.50,320.14,8.22,72.80,0.73,2.19
Tempest 4120-600Kv ,4.00,600.00,14.00,7.00,14.80,7619.00,54.17,801.70,449.05,8.22,50.50,1.03,2.32
Cobra C-3520/14 ,6.00,700.00,9.00,6.00,22.20,13083.00,46.64,1035.60,695.25,8.22,74.30,0.79,2.65
BadAss 4520-470Kv ,5.00,470.00,15.00,10.00,18.50,6981.00,51.76,957.60,375.94,8.22,66.10,0.86,2.57
Tempest 4130-460Kv ,5.00,460.00,15.00,8.00,18.50,7764.00,42.19,780.40,461.30,8.22,58.80,1.05,2.54
Cobra C-4120/20 ,6.00,480.00,13.00,8.00,22.20,8416.00,37.99,843.40,426.84,8.21,63.80,0.97,2.34
BadAss 4520-660Kv ,4.00,660.00,14.00,8.50,14.80,8400.00,65.04,962.50,374.03,8.21,67.60,0.85,2.57
Cobra C-3520/14 ,5.00,700.00,10.00,5.00,18.50,10960.00,40.92,757.00,951.12,8.21,51.90,1.09,2.65
Cobra C-2826/12 ,4.00,760.00,11.00,8.00,14.80,8639.00,56.12,830.60,866.84,8.21,65.40,0.99,2.45
Tempest 3520-550Kv ,6.00,550.00,10.00,6.00,22.20,11004.00,39.74,882.00,816.33,8.21,62.50,0.93,2.60
Tempest 2826-920Kv ,3.00,920.00,12.00,8.00,11.10,7939.00,89.20,990.00,727.27,8.21,60.10,0.83,2.43
Cobra C-4120/16 ,4.00,610.00,12.00,12.00,14.80,7506.00,80.48,1191.20,604.43,8.21,85.30,0.69,2.98
Cobra C-4120/20 ,6.00,480.00,14.00,7.00,22.20,8358.00,39.57,878.40,409.84,8.21,55.40,0.93,2.34
BadAss 4520-660Kv ,4.00,660.00,14.00,7.00,14.80,8433.00,63.87,945.20,380.87,8.21,55.90,0.87,2.57
Cobra C-3510/20 ,4.00,1000.00,8.00,6.00,14.80,13949.00,55.66,823.80,874.00,8.21,79.30,1.00,2.32
BadAss 3520-970 ,3.00,970.00,10.00,7.00,11.10,9501.00,74.32,825.00,872.73,8.21,63.00,0.99,2.69
BadAss 3520-560 ,6.00,560.00,13.00,5.50,22.20,10515.00,39.91,886.00,406.32,8.20,54.80,0.93,2.20
BadAss 4520-660Kv ,6.00,660.00,11.00,5.50,22.20,13013.00,56.68,1258.20,286.12,8.20,67.80,0.65,2.57
Cobra C-2826/10 ,4.00,930.00,10.00,6.00,14.80,10819.00,57.52,851.20,845.86,8.20,61.50,0.96,2.45
Cobra C-4120/14 ,5.00,710.00,12.00,6.00,18.50,10745.00,52.51,971.40,370.60,8.20,61.10,0.84,2.35
BadAss 2826-820Kv ,6.00,820.00,8.00,4.00,22.20,16803.00,52.16,1157.80,621.87,8.20,63.60,0.71,2.48
Tempest 2814-1050Kv ,4.00,1050.00,9.00,4.50,14.80,13265.00,64.62,956.40,752.82,8.20,56.50,0.86,2.17
BadAss 2826-1360 ,3.00,1360.00,9.00,4.50,11.10,13427.00,80.34,891.60,807.54,8.20,57.20,0.92,2.52
Cobra C-3520/12 ,5.00,820.00,9.00,9.00,18.50,11549.00,87.32,1615.20,445.77,8.19,98.40,0.51,2.65
Cobra C-3520/14 ,5.00,700.00,9.00,7.00,18.50,10836.00,46.22,855.20,841.91,8.19,71.80,0.96,2.65
Cobra C-2826-EF1 ,3.00,1200.00,10.00,8.00,11.10,10348.00,103.26,1146.00,628.27,8.19,78.40,0.71,2.48
Cobra C-2826-EF1-SS ,3.00,1200.00,10.00,8.00,11.10,10348.00,103.26,1146.00,628.27,8.19,78.40,0.71,2.48
Tempest 2826-1470Kv ,6.00,1470.00,6.00,4.00,22.20,27909.00,78.00,1731.60,415.80,8.19,105.70,0.47,2.44
BadAss 2814-870 ,5.00,870.00,9.00,6.00,18.50,13222.00,59.42,1099.20,655.02,8.19,75.10,0.74,2.21
Cobra C-2826-EF1 ,4.00,1200.00,8.00,6.00,14.80,14764.00,86.52,1280.60,562.24,8.18,83.90,0.64,2.48
Cobra C-2826-EF1-SS ,4.00,1200.00,8.00,6.00,14.80,14764.00,86.52,1280.60,562.24,8.18,83.90,0.64,2.48
Cobra C-2826/12 ,4.00,760.00,11.00,8.50,14.80,8476.00,60.92,901.60,798.58,8.18,68.20,0.91,2.45
Tempest 3515-1330Kv ,3.00,1330.00,10.00,5.00,11.10,11365.00,78.56,872.00,825.69,8.18,53.80,0.94,2.44
BadAss 2814-1300 ,6.00,1300.00,6.00,4.50,22.20,24793.00,65.06,1444.40,498.48,8.18,105.70,0.57,2.22
BadAss 2826-820Kv ,4.00,820.00,10.00,5.80,14.80,10834.00,56.10,830.20,867.26,8.18,59.50,0.99,2.48
Cobra C-3515/12 ,5.00,1100.00,8.00,4.00,18.50,16721.00,64.82,1199.00,600.50,8.18,63.30,0.68,2.48
BadAss 3520-790 ,5.00,790.00,11.00,8.00,18.50,11654.00,66.87,1237.10,291.00,8.18,88.30,0.66,2.20
BadAss 4530-730Kv ,6.00,730.00,10.00,5.00,22.20,15501.00,53.38,1185.00,303.80,8.18,73.40,0.69,2.87
Cobra C-4130/12 ,5.00,540.00,14.00,8.50,18.50,8200.00,46.55,861.20,418.02,8.17,66.00,0.95,2.58
Tempest 4120-520Kv ,6.00,520.00,13.00,5.50,22.20,10300.00,37.82,839.60,428.78,8.17,53.60,0.97,2.32
Cobra C-2826/10 ,3.00,930.00,11.00,7.00,11.10,8173.00,65.80,730.40,985.76,8.17,54.20,1.12,2.45
Cobra C-3525/14 ,5.00,560.00,11.00,8.50,18.50,8544.00,48.08,889.60,809.35,8.17,68.80,0.92,2.81
Cobra C-5320/18 ,6.00,370.00,15.00,10.00,22.20,7085.00,43.99,976.60,368.63,8.16,67.10,0.84,2.78
BadAss 2814-870 ,3.00,870.00,13.00,8.00,11.10,6788.00,73.16,812.00,886.70,8.16,51.40,1.01,2.21
Cobra C-4120/14 ,4.00,710.00,14.00,8.50,14.80,8133.00,60.90,901.30,399.42,8.16,65.50,0.91,2.35
BadAss 4530-730Kv ,5.00,730.00,11.00,8.50,18.50,12269.00,91.89,1699.90,211.78,8.16,98.80,0.48,2.87
Tempest 4120-600Kv ,5.00,600.00,13.00,6.50,18.50,9590.00,57.93,1071.70,335.91,8.15,59.00,0.76,2.32
Tempest 3515-1330Kv ,5.00,1330.00,7.00,7.00,18.50,18874.00,102.40,1894.60,380.03,8.15,125.10,0.43,2.44
Cobra C-4120/18 ,6.00,540.00,10.00,10.00,22.20,10209.00,69.72,1547.60,465.24,8.15,96.70,0.53,2.98
Tempest 4120-700Kv ,4.00,700.00,14.00,10.00,14.80,8438.00,69.12,1023.00,351.91,8.15,79.90,0.80,2.32
Tempest 2814-1700Kv ,3.00,1700.00,8.00,6.00,11.10,14129.00,103.86,1153.00,624.46,8.15,80.30,0.71,2.18
BadAss 4520-370Kv ,6.00,370.00,16.00,12.00,22.20,6406.00,55.72,1236.90,291.05,8.15,72.80,0.66,2.58
Cobra C-3525/10 ,5.00,780.00,12.00,6.00,18.50,10789.00,54.61,1010.20,356.37,8.14,61.30,0.81,2.26
Cobra C-3520/18 ,5.00,550.00,12.00,8.00,18.50,7963.00,49.30,911.80,789.65,8.14,60.30,0.89,2.65
BadAss 3515-710 ,5.00,710.00,13.00,7.00,18.50,10069.00,49.65,918.50,391.94,8.14,66.70,0.89,2.11
BadAss 3515-710 ,5.00,710.00,10.00,10.00,18.50,10380.00,90.06,1666.20,432.12,8.14,98.30,0.49,2.51
BadAss 2820-910Kv ,4.00,910.00,10.00,5.00,14.80,11383.00,56.88,841.80,855.31,8.14,53.90,0.97,2.35
Cobra C-2820/8 ,3.00,1450.00,9.00,4.50,11.10,13200.00,84.48,937.80,767.75,8.14,56.30,0.87,2.31
BadAss 3530-890 ,4.00,890.00,11.00,7.00,14.80,11739.00,70.53,1043.90,344.86,8.14,77.80,0.78,2.41
Tempest 4130-460Kv ,6.00,460.00,13.00,8.00,22.20,9285.00,44.33,984.10,365.82,8.14,70.30,0.83,2.54
Cobra C-4120/16 ,4.00,610.00,12.00,8.00,14.80,7897.00,59.04,873.80,823.99,8.13,59.80,0.93,2.98
BadAss 2820-780 ,5.00,780.00,9.00,9.00,18.50,11565.00,84.62,1565.60,459.89,8.13,98.60,0.52,2.36
BadAss 2826-690 ,4.00,690.00,11.00,8.50,14.80,8627.00,61.82,915.00,786.89,8.13,69.40,0.89,2.49
BadAss 3515-1130 ,3.00,1130.00,10.00,7.00,11.10,10570.00,88.04,977.20,736.80,8.13,70.10,0.83,2.52
BadAss 2820-1080 ,4.00,1080.00,8.00,6.00,14.80,14099.00,68.02,1006.80,715.14,8.13,80.10,0.81,2.35
Cobra C-3525/18 ,6.00,430.00,12.00,8.00,22.20,7949.00,39.88,885.20,813.38,8.13,60.20,0.92,2.81
Tempest 4130-540Kv ,4.00,540.00,15.00,12.00,14.80,6989.00,53.58,793.00,453.97,8.13,79.40,1.03,2.54
Cobra C-4130/14 ,5.00,450.00,14.00,9.00,18.50,6909.00,39.03,722.10,498.55,8.13,58.90,1.13,2.58
BadAss 3515-710 ,4.00,710.00,11.00,8.00,14.80,8809.00,60.08,889.00,809.90,8.13,66.70,0.91,2.51
Tempest 2814-2100Kv ,4.00,2100.00,6.00,4.50,14.80,24651.00,101.96,1508.80,477.20,8.13,105.00,0.54,2.18
BadAss 3520-790 ,5.00,790.00,11.00,7.00,18.50,11873.00,61.02,1128.80,318.92,8.13,78.70,0.72,2.20
BadAss 2315-880Kv ,5.00,1310.00,7.00,4.00,18.50,20286.00,74.32,1374.80,523.71,8.12,76.80,0.59,2.10
BadAss 2826-1360 ,5.00,1360.00,8.00,6.00,18.50,20263.00,93.54,1730.50,208.03,8.12,115.10,0.47,2.11
BadAss 4520-660Kv ,4.00,660.00,11.00,10.00,14.80,8781.00,81.72,1209.60,595.24,8.12,83.20,0.67,3.44
Cobra C-4130/16 ,6.00,390.00,15.00,10.00,22.20,6909.00,41.36,918.20,392.07,8.12,65.40,0.88,2.57
Cobra C-3510/24 ,5.00,820.00,10.00,5.00,18.50,11395.00,50.14,927.80,776.03,8.12,54.00,0.87,2.32
Cobra C-4120/16 ,5.00,610.00,13.00,6.50,18.50,9215.00,49.77,920.70,391.01,8.12,56.70,0.88,2.34
BadAss 2826-690 ,4.00,690.00,11.00,7.00,14.80,8889.00,50.70,750.40,959.49,8.11,58.90,1.08,2.49
Tempest 2820-970Kv ,3.00,970.00,11.00,8.00,11.10,8056.00,75.50,838.00,859.19,8.11,61.00,0.97,2.30
BadAss 4520-660Kv ,4.00,660.00,13.00,8.00,14.80,8483.00,58.31,863.00,417.15,8.11,64.30,0.94,2.57
BadAss 3530-890 ,4.00,890.00,12.00,8.00,14.80,11057.00,94.99,1405.90,256.06,8.10,83.80,0.58,2.41
BadAss 3515-940 ,3.00,940.00,11.00,8.50,11.10,8584.00,84.08,933.20,771.54,8.10,69.10,0.87,2.52
Tempest 4130-540Kv ,4.00,540.00,14.00,9.00,14.80,7008.00,52.63,778.90,462.19,8.10,59.70,1.04,2.54
Tempest 2820-840Kv ,6.00,840.00,8.00,4.00,22.20,16515.00,51.48,1142.80,630.03,8.10,62.60,0.71,2.30
Tempest 2814-1050Kv ,5.00,1050.00,8.00,4.00,18.50,16708.00,68.00,1258.00,572.34,8.10,63.30,0.64,2.17
BadAss 3520-650Kv ,3.00,650.00,14.00,12.00,11.10,5917.00,100.94,1120.40,642.63,8.09,67.20,0.72,2.71
BadAss 3520-970 ,3.00,970.00,15.00,8.00,11.10,7798.00,88.03,977.10,368.44,8.09,59.10,0.83,2.19
BadAss 2826-820Kv ,6.00,820.00,10.00,5.00,22.20,15333.00,50.89,1129.70,318.67,8.09,72.60,0.72,2.09
Cobra C-4120/20 ,6.00,480.00,14.00,10.00,22.20,8265.00,42.32,939.60,383.14,8.08,78.30,0.86,2.34
Cobra C-3525/18 ,6.00,430.00,14.00,9.00,22.20,6952.00,36.03,800.00,450.00,8.08,59.30,1.01,2.26
Tempest 4130-310Kv ,6.00,310.00,16.00,10.00,22.20,6180.00,34.37,763.10,471.76,8.08,58.50,1.06,2.52
Cobra C-2826-EF1 ,3.00,1200.00,10.00,6.00,11.10,10915.00,80.40,892.40,806.81,8.08,62.00,0.91,2.48
Cobra C-2826-EF1-SS ,3.00,1200.00,10.00,6.00,11.10,10915.00,80.40,892.40,806.81,8.08,62.00,0.91,2.48
BadAss 3530-470 ,5.00,470.00,15.00,10.00,18.50,6977.00,52.27,967.00,372.29,8.08,66.10,0.84,2.39
Tempest 3520-550Kv ,4.00,550.00,14.00,12.00,14.80,5850.00,84.24,1246.80,577.48,8.08,66.50,0.65,2.60
Cobra C-4120/12 ,3.00,850.00,12.00,8.00,11.10,7866.00,81.46,904.20,796.28,8.08,59.60,0.89,2.99
Tempest 4130-690Kv ,5.00,690.00,12.00,10.00,18.50,10639.00,88.62,1639.50,219.58,8.08,100.70,0.49,2.54
Cobra C-2826/6 ,3.00,1470.00,9.00,6.00,11.10,12939.00,99.20,1101.20,653.83,8.07,73.50,0.73,2.45
Tempest 2826-1140Kv ,3.00,1140.00,10.00,5.00,11.10,10853.00,69.44,770.60,934.34,8.07,51.40,1.05,2.43
Cobra C-3525/14 ,5.00,560.00,14.00,7.00,18.50,7558.00,42.95,794.60,453.06,8.07,50.10,1.02,2.26
BadAss 2826-820Kv ,4.00,820.00,14.00,6.00,14.80,9220.00,58.48,865.50,415.94,8.07,52.40,0.93,2.09
Tempest 4130-310Kv ,6.00,310.00,13.00,10.00,22.20,6566.00,40.18,892.20,806.99,8.07,62.20,0.90,3.34
Cobra C-3515/18 ,4.00,740.00,12.00,8.00,14.80,7906.00,63.70,942.80,763.68,8.07,59.90,0.86,2.48
Tempest 4130-460Kv ,5.00,460.00,15.00,7.00,18.50,7845.00,38.48,711.90,505.69,8.07,52.00,1.13,2.54
Cobra C-3525/10 ,5.00,780.00,9.00,9.00,18.50,11468.00,82.60,1528.20,471.14,8.06,97.70,0.53,2.81
Cobra C-3515/18 ,3.00,740.00,14.00,10.00,11.10,5902.00,56.98,632.40,1138.52,8.06,55.90,1.28,2.48
BadAss 3530-890 ,3.00,890.00,14.00,8.50,11.10,8285.00,86.09,955.60,376.73,8.06,66.70,0.84,2.41
Tempest 2820-840Kv ,4.00,840.00,9.00,8.00,14.80,10225.00,62.32,922.40,780.57,8.06,77.50,0.87,2.30
Cobra C-3525/12 ,6.00,650.00,9.00,7.50,22.20,11849.00,64.60,1434.20,502.02,8.06,84.20,0.56,2.81
BadAss 2826-1360 ,3.00,1360.00,9.00,6.00,11.10,13122.00,95.86,1064.20,676.56,8.06,74.60,0.76,2.52
BadAss 2820-910Kv ,3.00,910.00,11.00,8.00,11.10,7979.00,70.48,782.40,920.25,8.06,60.40,1.03,2.35
Cobra C-3525/14 ,6.00,560.00,10.00,5.00,22.20,10941.00,33.24,738.00,975.61,8.05,51.80,1.09,2.81
BadAss 3515-1130 ,4.00,1130.00,11.00,5.50,14.80,12790.00,79.99,1183.90,304.08,8.05,66.60,0.68,2.11
BadAss 2826-690 ,5.00,690.00,10.00,10.00,18.50,10278.00,86.06,1592.00,452.26,8.05,97.30,0.51,2.49
Cobra C-4120/14 ,4.00,710.00,13.00,8.00,14.80,8293.00,56.42,835.00,431.14,8.05,62.80,0.96,2.35
Cobra C-4130/14 ,6.00,450.00,14.00,10.00,22.20,8309.00,41.23,915.30,393.31,8.05,78.70,0.88,2.58
Cobra C-4130/12 ,5.00,540.00,11.00,10.00,18.50,8607.00,61.08,1130.00,637.17,8.05,81.50,0.71,3.46
Tempest 4120-520Kv ,5.00,520.00,14.00,8.50,18.50,8235.00,47.99,887.70,405.54,8.05,66.30,0.91,2.32
Tempest 4120-830Kv ,4.00,830.00,12.00,6.00,14.80,10972.00,69.59,1029.90,349.55,8.05,62.30,0.78,2.32
BadAss 4530-550Kv ,6.00,550.00,12.00,12.00,22.20,10701.00,79.49,1764.60,204.01,8.05,121.60,0.46,2.86
Cobra C-3525/18 ,6.00,430.00,12.00,12.00,22.20,7539.00,54.04,1199.60,600.20,8.05,85.70,0.67,2.81
Cobra C-3520/12 ,5.00,820.00,9.00,7.50,18.50,11794.00,78.84,1458.60,493.62,8.04,83.80,0.55,2.65
Tempest 4130-540Kv ,4.00,540.00,16.00,12.00,14.80,6392.00,85.36,1263.40,284.95,8.04,72.60,0.64,2.54
Cobra C-3520/14 ,5.00,700.00,10.00,6.00,18.50,10839.00,45.68,845.00,852.07,8.04,61.60,0.95,2.65
Tempest 2814-1400Kv ,4.00,1400.00,8.00,4.00,14.80,16610.00,82.44,1220.00,590.16,8.04,62.90,0.66,2.18
Tempest 3515-950Kv ,5.00,950.00,8.00,6.00,18.50,14835.00,70.20,1298.80,554.36,8.04,84.30,0.62,2.44
BadAss 2315-820Kv ,5.00,820.00,10.00,5.00,18.50,11251.00,48.46,896.60,803.03,8.03,53.30,0.90,1.45
Cobra C-3525/14 ,5.00,560.00,11.00,8.00,18.50,8694.00,44.32,820.00,878.05,8.03,65.90,0.98,2.81
BadAss 3530-650Kv ,6.00,570.00,12.00,6.00,22.20,10707.00,41.18,914.10,393.83,8.03,60.80,0.88,2.40
Tempest 2814-1050Kv ,6.00,1050.00,7.00,4.00,22.20,20804.00,59.96,1331.00,540.95,8.03,78.80,0.60,2.17
Cobra C-3510/20 ,4.00,1000.00,10.00,6.00,14.80,10791.00,59.36,878.40,819.67,8.03,61.30,0.91,2.32
Tempest 4120-520Kv ,4.00,520.00,16.00,10.00,14.80,6190.00,55.96,828.20,434.68,8.02,58.60,0.97,2.32
BadAss 3520-970 ,5.00,970.00,10.00,5.80,18.50,14871.00,74.00,1369.00,262.97,8.02,81.70,0.59,2.19
Tempest 2826-1470Kv ,3.00,1470.00,9.00,6.00,11.10,12939.00,94.40,1047.80,687.15,8.02,73.50,0.77,2.44
Cobra C-4120/18 ,5.00,540.00,11.00,10.00,18.50,8574.00,61.52,1138.00,632.69,8.02,81.20,0.70,2.98
Cobra C-3515/12 ,4.00,1100.00,9.00,6.00,14.80,12992.00,70.72,1046.60,687.94,8.02,73.80,0.77,2.48
Cobra C-3510/16 ,4.00,1200.00,8.00,6.00,14.80,13798.00,68.20,1009.40,713.30,8.02,78.40,0.79,2.32
Tempest 2820-970Kv ,4.00,970.00,10.00,6.00,14.80,12054.00,59.18,875.80,822.11,8.02,68.50,0.92,2.30
BadAss 4530-730Kv ,4.00,730.00,13.00,5.50,14.80,10211.00,57.03,844.10,426.49,8.02,53.20,0.95,2.87
Cobra C-3515/14 ,4.00,950.00,10.00,5.00,14.80,11182.00,55.74,824.80,872.94,8.02,52.90,0.97,2.48
Tempest 4120-600Kv ,4.00,600.00,15.00,8.00,14.80,7676.00,52.57,778.00,462.72,8.01,58.20,1.03,2.32
BadAss 3515-1130 ,3.00,1130.00,10.00,5.00,11.10,10989.00,68.96,765.40,940.68,8.01,52.00,1.05,2.52
BadAss 3520-650Kv ,3.00,650.00,13.00,10.00,11.10,6566.00,57.88,642.60,1120.45,8.01,62.20,1.25,2.71
Tempest 2826-920Kv ,3.00,920.00,11.00,7.00,11.10,8615.00,68.70,762.60,944.14,8.01,57.10,1.05,2.43
Tempest 4120-600Kv ,4.00,600.00,15.00,7.00,14.80,7799.00,48.69,720.60,499.58,8.01,51.70,1.11,2.32
Cobra C-4120/20 ,5.00,480.00,12.00,10.00,18.50,7367.00,49.60,917.40,784.83,8.01,69.80,0.87,2.98
BadAss 3530-890 ,3.00,890.00,14.00,7.00,11.10,8365.00,80.75,896.40,401.61,8.01,55.40,0.89,2.41
BadAss 4520-660Kv ,4.00,660.00,14.00,10.00,14.80,8390.00,65.54,969.90,371.17,8.01,79.50,0.83,2.57
Cobra C-3525/10 ,6.00,780.00,8.00,6.00,22.20,14401.00,65.12,1445.60,498.06,8.01,81.80,0.55,2.81
BadAss 2820-910Kv ,6.00,910.00,9.00,7.00,22.20,15150.00,59.51,1321.10,272.50,8.00,100.40,0.61,2.03
Tempest 2820-970Kv ,3.00,970.00,11.00,7.00,11.10,8457.00,65.16,723.20,995.58,8.00,56.10,1.11,2.30
Tempest 2814-1700Kv ,4.00,1700.00,7.00,4.00,14.80,20055.00,96.24,1424.40,505.48,8.00,76.00,0.56,2.18
BadAss 3530-890 ,5.00,890.00,10.00,5.00,18.50,15282.00,57.19,1058.10,340.23,8.00,72.40,0.76,2.41
Cobra C-2826-EF1 ,5.00,1200.00,7.00,6.00,18.50,18909.00,79.56,1471.80,489.20,7.99,107.40,0.54,2.48
Cobra C-2826-EF1-SS ,5.00,1200.00,7.00,6.00,18.50,18909.00,79.56,1471.80,489.20,7.99,107.40,0.54,2.48
BadAss 3515-940 ,4.00,940.00,12.00,6.00,14.80,10471.00,67.05,992.30,362.79,7.99,59.50,0.81,2.11
Cobra C-4120/20 ,5.00,480.00,14.00,9.00,18.50,6846.00,40.52,749.60,480.26,7.99,58.30,1.07,2.34
BadAss 3530-890 ,3.00,890.00,13.00,8.00,11.10,8439.00,79.03,877.20,410.40,7.99,63.90,0.91,2.41
BadAss 2826-820Kv ,4.00,820.00,10.00,6.00,14.80,10861.00,55.62,823.20,874.64,7.99,61.70,0.97,2.48
BadAss 4530-270Kv ,6.00,270.00,18.00,12.00,22.20,5037.00,39.27,871.70,412.99,7.99,57.20,0.92,2.87
BadAss 4520-830Kv ,4.00,830.00,12.00,6.00,14.80,10693.00,63.49,939.70,383.10,7.99,60.80,0.85,2.57
BadAss 2315-1630Kv ,4.00,1630.00,7.00,4.00,14.80,20008.00,88.36,1307.60,550.63,7.98,75.80,0.61,2.11
BadAss 4520-660Kv ,5.00,660.00,12.00,6.00,18.50,10855.00,53.07,981.80,366.67,7.98,61.70,0.81,2.57
Cobra C-3525/12 ,5.00,650.00,12.00,8.00,18.50,8871.00,49.25,911.20,395.08,7.98,67.20,0.88,2.26
Cobra C-4120/14 ,4.00,710.00,14.00,7.00,14.80,8195.00,59.41,879.30,409.42,7.98,54.30,0.91,2.35
Tempest 4120-520Kv ,5.00,520.00,14.00,10.00,18.50,8234.00,47.87,885.60,406.50,7.98,78.00,0.90,2.32
Tempest 4130-460Kv ,6.00,460.00,13.00,6.50,22.20,9380.00,39.53,877.50,410.26,7.97,57.70,0.91,2.54
BadAss 2814-1560Kv ,3.00,1560.00,9.00,6.00,11.10,13083.00,101.96,1131.80,636.15,7.97,74.30,0.70,2.22
BadAss 3520-790 ,4.00,790.00,10.00,8.00,14.80,10224.00,68.86,1019.20,706.44,7.97,77.50,0.78,2.70
Tempest 2814-850Kv ,5.00,850.00,8.00,6.00,18.50,13981.00,56.06,1037.20,694.18,7.97,79.40,0.77,2.17
Tempest 3520-550Kv ,5.00,550.00,11.00,7.00,18.50,9194.00,36.92,683.00,1054.17,7.97,60.90,1.17,2.60
BadAss 4520-830Kv ,6.00,830.00,10.00,5.00,22.20,16250.00,69.45,1541.90,233.48,7.96,76.90,0.52,2.57
Cobra C-3510/20 ,4.00,1000.00,9.00,7.00,14.80,10729.00,60.76,899.20,800.71,7.96,71.10,0.89,2.32
Tempest 2820-970Kv ,3.00,970.00,11.00,7.00,11.10,8256.00,70.74,785.20,916.96,7.96,54.70,1.01,2.30
BadAss 3520-790 ,4.00,790.00,12.00,8.00,14.80,9089.00,64.53,955.10,376.92,7.96,68.90,0.83,2.20
BadAss 4530-730Kv ,5.00,730.00,11.00,8.00,18.50,12399.00,86.03,1591.60,226.19,7.96,93.90,0.50,2.87
BadAss 4520-540Kv ,5.00,540.00,14.00,7.00,18.50,8220.00,46.32,857.00,420.07,7.96,54.50,0.93,2.57
Cobra C-4130/16 ,5.00,390.00,17.00,12.00,18.50,5502.00,46.08,852.50,422.29,7.96,62.50,0.93,2.57
BadAss 3520-650Kv ,4.00,650.00,11.00,8.00,14.80,8824.00,58.26,862.40,834.88,7.96,66.80,0.92,2.71
Cobra C-3525/10 ,3.00,780.00,13.00,10.00,11.10,6430.00,86.42,959.20,750.63,7.96,60.90,0.83,2.81
BadAss 2826-690 ,5.00,690.00,10.00,5.00,18.50,11434.00,43.98,813.60,884.96,7.96,54.10,0.98,2.49
BadAss 2814-1300 ,3.00,1300.00,10.00,6.00,11.10,11804.00,76.74,851.80,845.27,7.96,67.10,0.93,2.22
Tempest 2814-850Kv ,4.00,850.00,10.00,5.00,14.80,10949.00,55.40,819.80,878.26,7.95,51.80,0.97,2.17
Tempest 2820-1460Kv ,3.00,1460.00,9.00,6.00,11.10,12775.00,95.88,1064.20,676.56,7.95,72.60,0.75,2.30
Cobra C-3515/14 ,3.00,950.00,11.00,7.00,11.10,8089.00,62.34,692.00,1040.46,7.95,53.60,1.15,2.48
BadAss 3530-470 ,6.00,470.00,12.00,8.00,22.20,8940.00,39.19,869.90,413.84,7.95,67.70,0.91,2.39
Tempest 3515-1330Kv ,5.00,1330.00,7.00,4.00,18.50,20147.00,69.48,1285.40,560.14,7.95,76.30,0.62,2.44
BadAss 3520-790 ,5.00,790.00,9.00,6.00,18.50,13132.00,58.50,1082.40,665.19,7.95,74.60,0.73,2.70
Tempest 2814-1700Kv ,4.00,1700.00,7.00,4.00,14.80,20633.00,88.64,1311.80,548.86,7.95,78.20,0.61,2.18
BadAss 3520-560 ,5.00,560.00,13.00,8.00,18.50,8350.00,46.58,861.70,417.78,7.95,63.30,0.92,2.20
Cobra C-2820/14 ,3.00,840.00,13.00,8.00,11.10,6607.00,62.10,689.40,1044.39,7.95,50.10,1.15,2.32
BadAss 3530-890 ,5.00,890.00,10.00,5.80,18.50,14960.00,68.98,1276.20,282.09,7.94,82.20,0.62,2.41
